date,WETH,CRV,WETH_price,CRV_price,WETH_usd_volume,CRV_usd_volume,daily_volume_usd,fees_usd
2024-02-29,441.9759557475876,2429144.7855065386,3340.09,0.599,1476239.47003296,1455057.7265184165,2931297.1965513765,8793.89158965413
2024-03-01,238.75302388250972,1306895.3486666863,3433.43,0.6522,819741.7947889253,852357.1464004128,1672098.941189338,5016.296823568014
2024-03-02,291.1433846742055,1499503.2234729272,3421.4,0.6895,996117.9763243267,1033907.4725845833,2030025.4489089102,6090.076346726731
2024-03-03,418.10391623243163,2147154.215594364,3487.81,0.6679,1458267.0200746374,1434084.3005954758,2892351.320670113,8677.05396201034
2024-03-04,646.9404601548073,3120315.11500385,3627.76,0.7724,2346944.723731204,2410131.3948289733,4757076.118560177,14271.228355680532
2024-03-05,1392.2996585711903,6788798.180350402,3553.65,0.6729,4947745.681681511,4568182.295557786,9515927.977239296,28547.783931717888
2024-03-06,775.2949482431352,3806102.3415795784,3818.59,0.8,2960533.536411754,3044881.8732636627,6005415.409675417,18016.24622902625
2024-03-07,241.14124709307774,1167991.4409171492,3868.76,0.7921,932917.6111038155,925166.0203504739,1858083.6314542894,5574.250894362868
2024-03-08,217.9886465440926,1104591.639828509,3883.36,0.7627,846528.3904434675,842472.0436972039,1689000.4341406715,5067.001302422014
2024-03-09,405.2915581107079,1979770.9242538784,3905.21,0.7817,1582748.6456495177,1547586.9314892567,3130335.577138774,9391.006731416323
2024-03-10,494.9850897235429,2446953.668835614,3878.47,0.819,1919784.8209400694,2004055.0547763677,3923839.875716437,11771.519627149311
2024-03-11,529.6333967371446,2524161.7460735203,4064.8,0.8561,2152853.8310571457,2160934.8708135406,4313788.701870686,12941.36610561206
2024-03-12,225.02350209806846,1109305.9780239204,3979.96,0.8304,895584.5374102285,921167.6841510636,1816752.2215612922,5450.256664683877
2024-03-13,114.86672024264416,544197.2913089545,4004.79,0.8629,460017.0925605389,469587.84267049684,929604.9352310358,2788.8148056931077
2024-03-14,147.3716010229119,684892.0728409302,3881.7,0.8314,572052.3436906371,569419.2693599494,1141471.6130505865,3424.4148391517597
2024-03-15,422.9381382988193,2053493.5932208626,3742.19,0.7719,1582714.8717604587,1585091.7046071838,3167806.5763676427,9503.419729102929
2024-03-16,216.83215647816792,1092851.4145200388,3523.09,0.6926,763919.2021666686,756908.8896965788,1520828.0918632476,4562.4842755897425
2024-03-17,133.70575811706624,690554.6388264896,3644.71,0.6897,487318.7136668525,476275.53439862985,963594.2480654824,2890.7827441964473
2024-03-18,168.85398447917737,899669.3153269949,3520.46,0.6557,594443.6981995648,589913.1700599105,1184356.8682594753,3553.070604778426
2024-03-19,356.3825852484448,1924945.2774299842,3158.64,0.6034,1125684.2890691475,1161511.9804012526,2287196.2694704,6861.5888084112
2024-03-20,368.96974008865146,1880635.209386068,3516.53,0.6714,1297493.1601139456,1262658.479581806,2560151.6396957515,7680.454919087255
2024-03-21,96.14024932038161,502417.4930347583,3492.85,0.6746,335803.4698386949,338930.8408012479,674734.3106399428,2024.2029319198284
2024-03-22,142.17585975188797,727129.7257485213,3336.35,0.6688,474348.42968321143,486304.360580611,960652.7902638224,2881.958370791467
2024-03-23,49.92489508487575,250540.4199569586,3329.53,0.6649,166226.43593194635,166584.3252293818,332810.7611613282,998.4322834839845
2024-03-24,66.15956265846373,334503.5832747659,3454.98,0.6812,228579.96579373901,227863.84092677053,456443.80672050954,1369.3314201615287
2024-03-25,72.65010704201042,365991.04818007327,3590.42,0.7072,260844.39732577506,258828.86927294784,519673.2665987229,1559.0197997961686
2024-03-26,86.2670930835129,437708.0483360388,3587.33,0.7134,309468.5310312783,312260.9216829301,621729.4527142084,1865.1883581426252
2024-03-27,110.64749776916673,564154.2092959507,3501.19,0.6941,387397.9127144289,391579.4366723194,778977.3493867484,2336.9320481602454
2024-03-28,169.3404142631629,868153.5454574965,3560.49,0.7015,602934.8515798488,609009.7121384338,1211944.5637182826,3635.833691154848
2024-03-29,441.83029450773597,2205533.431790209,3509.74,0.7074,1550709.4578455812,1560194.349648394,3110903.8074939754,9332.711422481927
2024-03-30,232.78642044433025,1177374.4680805071,3505.64,0.6833,816065.3869664619,804499.9740394106,1620565.3610058725,4861.696083017618
2024-03-31,83.44070363800756,436769.9214976685,3645.29,0.6939,304165.5625645926,303074.6485272322,607240.2110918248,1821.7206332754745
2024-04-01,107.4293429380276,573446.2123746797,3503.8,0.6548,376410.93178626115,375492.5798629403,751903.5116492014,2255.710534947604
2024-04-02,143.89722614314383,779396.9286570624,3278.96,0.6074,471833.2486343229,473405.6944662997,945238.9431006226,2835.716829301868
2024-04-03,164.0777365009273,892747.4229443033,3310.83,0.6029,543233.4923393651,538237.4212931204,1081470.9136324855,3244.412740897457
2024-04-04,1147.5237101684856,6140268.784761388,3327.4,0.6275,3818270.3932146193,3853018.6624377705,7671289.055652389,23013.867166957167
2024-04-05,853.3374805134064,4555119.37004504,3317.85,0.6154,2831245.7597214053,2803220.4603257175,5634466.220047123,16903.398660141367
2024-04-06,97.44465255839923,525551.7036072246,3351.59,0.6221,326594.5230682053,326945.71481405443,653540.2378822598,1960.6207136467794
2024-04-07,431.99711605498544,2319365.2110891324,3454.2,0.636,1492204.4382771307,1475116.2742526883,2967320.712529819,8901.962137589457
2024-04-08,201.7010795467583,1107237.436283111,3694.61,0.6547,745206.8255042487,724908.3495345528,1470115.1750388015,4410.345525116405
2024-04-09,266.8326309632436,1496981.860007611,3506.39,0.6209,935619.2688832077,929476.0368787257,1865095.3057619333,5595.2859172858
2024-04-10,444.8218143640163,2719843.8049691226,3545.64,0.6175,1577178.0178816307,1679503.5495684333,3256681.5674500642,9770.044702350193
2024-04-11,321.2307185384928,1870074.141905922,3502.52,0.6041,1125117.016295442,1129711.7891253673,2254828.8054208094,6764.486416262428
2024-04-12,2497.616308600646,16827599.354939364,3237.43,0.4805,8085857.965952989,8085661.490048364,16171519.456001353,48514.55836800406
2024-04-13,2968.241369631545,20526997.614826314,3007.01,0.4228,8925531.480895752,8678814.591548566,17604346.07244432,52813.03821733296
2024-04-14,3475.196799098618,24547111.063886996,3155.11,0.453,10964628.17280404,11119841.31194081,22084469.48474485,66253.40845423455
2024-04-15,1937.8135682714026,13683841.260410216,3101.99,0.428,6011078.310642208,5856684.059455573,11867762.37009778,35603.28711029334
2024-04-16,1218.007215762882,8976720.460601455,3084.22,0.432,3756602.2150001954,3877943.2389798285,7634545.453980024,22903.636361940073
2024-04-17,853.1369424769451,6079230.611899396,2985.41,0.4253,2546963.559440097,2585496.7792408136,5132460.33868091,15397.381016042731
2024-04-18,970.7849160056536,6858237.937632047,3064.4,0.4323,2974873.296607725,2964816.2604383337,5939689.557046059,17819.068671138175
2024-04-19,672.9985896493962,4770217.196341567,3056.46,0.4327,2056993.2693197934,2064072.9808569958,4121066.2501767892,12363.198750530368
2024-04-20,444.7071371100879,3078467.808532887,3155.79,0.4624,1403402.3362206442,1423483.514665607,2826885.850886251,8480.657552658753
2024-04-21,704.3122430926197,5219542.147872664,3147.67,0.4536,2216942.518215346,2367584.3182750405,4584526.836490387,13753.580509471161
2024-04-22,707.2786424677471,5011898.74223683,3200.2,0.4672,2263433.111625284,2341559.092373047,4604992.203998331,13814.976611994993
2024-04-23,238.71062840981853,1645397.4342061859,3219.46,0.4625,768519.3197402743,760996.313320361,1529515.6330606353,4588.546899181906
2024-04-24,357.7409307310782,2582385.519106201,3140.8,0.437,1123592.7152401705,1128502.4718494099,2252095.18708958,6756.285561268741
2024-04-25,503.15788814391686,4026172.425149522,3155.8,0.4418,1587865.663404573,1778762.977431059,3366628.6408356316,10099.885922506895
2024-04-26,282.05770713306043,2010188.790721645,3131.3,0.4395,883207.2983457522,883477.973522163,1766685.271867915,5300.055815603745
2024-04-27,409.8035636088408,2959986.246923477,3255.56,0.4445,1334140.0895423978,1315713.8867574856,2649853.9762998833,7949.56192889965
2024-04-28,559.6239988650589,4563808.07562849,3263.45,0.4398,1826304.9390961763,2007162.7916614101,3833467.7307575867,11500.40319227276
2024-04-29,232.59412153651644,1716397.4275769382,3216.73,0.4344,748192.4885701585,745603.0425394219,1493795.5311095803,4481.386593328741
2024-04-30,646.3798665637547,5557044.587089379,3014.05,0.4091,1948221.236816485,2273386.940578265,4221608.17739475,12664.82453218425
2024-05-01,238.47200217477584,1726204.0638759388,2972.46,0.4192,708848.4875844342,723624.7435767936,1432473.231161228,4297.419693483684
2024-05-02,78.3047227433864,553624.5522430137,2986.19,0.4237,233832.78000907306,234570.72278536492,468403.502794438,1405.210508383314
2024-05-03,83.16995263345548,583887.2684422598,3102.61,0.4395,258043.92674008533,256618.45448037316,514662.3812204585,1543.9871436613755
2024-05-04,77.28931775501405,549019.4990534127,3117.23,0.4376,240928.57998546245,240250.9327857734,481179.51277123584,1443.5385383137075
2024-05-05,142.92503921025178,1017749.952150055,3136.41,0.447,448271.5222294258,454934.22861107456,903205.7508405003,2709.617252521501
2024-05-06,149.02634525267106,1044782.1869945403,3062.6,0.4331,456408.08497083036,452495.1651873354,908903.2501581658,2726.7097504744975
2024-05-07,182.71680960082415,1297470.7358750694,3005.69,0.4233,549190.0874491011,549219.3624959169,1098409.4499450182,3295.2283498350544
2024-05-08,281.6975464178835,1944486.9015837705,2974.21,0.4408,837827.6595315333,857129.8262181261,1694957.4857496594,5084.872457248978
2024-05-09,181.08089285464212,1225600.0958103626,3036.23,0.4463,549803.23931205,546985.3227601649,1096788.562072215,3290.365686216645
2024-05-10,146.88320491700415,1004443.7188414665,2909.99,0.4219,427428.65747643285,423774.8049792147,851203.4624556475,2553.6103873669426
2024-05-11,119.07560153254788,814430.7359564512,2912.45,0.4228,346801.73568346904,344341.31516238756,691143.0508458565,2073.4291525375697
2024-05-12,68.64123317515853,475437.2535077096,2929.29,0.4189,201070.07792766014,199160.66549437956,400230.74342203967,1200.692230266119
2024-05-13,109.38051644879963,772170.9278619777,2950.99,0.4155,322780.8102352432,320837.0205266517,643617.8307618948,1930.8534922856845
2024-05-14,191.33816296333745,1363015.2413210247,2881.93,0.4003,551423.191988931,545615.0011008062,1097038.193089737,3291.1145792692114
2024-05-15,222.1765245529064,1599872.2976813777,3032.55,0.4229,673761.4195329163,676585.9946894547,1350347.4142223708,4051.0422426671125
2024-05-16,344.96633970816805,2477910.3943738523,2944.7,0.4205,1015822.3805386424,1041961.3208342049,2057783.7013728474,6173.351104118542
2024-05-17,99.5807433900216,708594.4362445801,3092.01,0.4305,307904.6543693807,305049.9048032917,612954.5591726725,1838.8636775180173
2024-05-18,126.03189960746627,909528.5089787506,3122.94,0.4354,393590.0605601407,396008.712809348,789598.7733694888,2368.7963201084663
2024-05-19,106.87806635160318,780015.3518405225,3071.19,0.4194,328242.84859838017,327138.4385619151,655381.2871602953,1966.143861480886
2024-05-20,469.84375933395336,3530857.257878304,3661.78,0.463,1720464.481053884,1634786.9103976549,3355251.3914515385,10065.754174354615
2024-05-21,477.1189313131629,3718954.601134797,3789.6,0.4824,1808089.902104362,1794023.6995874261,3602113.601691788,10806.340805075364
2024-05-22,188.62104859483244,1614477.5953001727,3737.73,0.4676,705014.5519643631,754929.7235623607,1459944.2755267238,4379.832826580172
2024-05-23,19.95476704341221,204568.18618122116,3783.61,0.4625,75501.05613312488,94612.78610881479,170113.84224193968,510.34152672581905
2024-05-24,93.0592330568377,723484.9895814195,3728.28,0.4929,346950.8774211469,356605.7513646817,703556.6287858286,2110.6698863574857
2024-05-25,90.25794120290345,672780.2627103993,3749.26,0.4969,338400.4886343978,334304.5125407974,672705.0011751952,2018.1150035255857
2024-05-26,14.945584504761575,116071.72013012743,3826.47,0.4808,57188.83073993502,55807.28303856527,112996.1137785003,338.9883413355009
2024-05-27,80.5401936764517,621091.5434258746,3894.22,0.4967,313641.2330187117,308496.1696196319,622137.4026383436,1866.4122079150309
2024-05-28,43.01511186938304,335893.24715881934,3844.69,0.4904,165379.7704530983,164722.048406685,330101.8188597833,990.3054565793499
2024-05-29,29.21644951873382,225626.6718145419,3767.43,0.4819,110070.92841036335,108729.49314742775,218800.42155779112,656.4012646733734
2024-05-30,20.167513644457706,160408.1999953245,3747.91,0.4687,75586.02606319948,75183.3233378086,150769.34940100808,452.3080482030242
2024-05-31,70.57703982683245,579438.896091477,3762.29,0.4622,265531.29117009346,267816.6577734807,533347.9489435742,1600.0438468307227
2024-06-01,28.782543273251058,232937.71536983497,3815.82,0.4709,109829.00427293686,109690.37016765529,219519.37444059213,658.5581233217764
2024-06-02,15.126830472288553,124647.62710248482,3780.91,0.4533,57193.18460098051,56502.76936555637,113695.95396653688,341.08786189961063
2024-06-03,19.504446525125836,159237.57117394576,3767.06,0.4557,73474.42032694053,72564.56118396709,146038.98151090762,438.11694453272287
2024-06-04,30.23029378816377,248390.3160825184,3810.23,0.4646,115184.37230047524,115402.14085193805,230586.5131524133,691.75953945724
2024-06-05,6.806942149815891,56071.94958275357,3865.99,0.4722,26315.570281766733,26477.174592976236,52792.74487474297,158.37823462422892
2024-06-06,32.55596866523236,269965.90210921137,3813.46,0.4607,124150.884266117,124373.29110171368,248524.17536783067,745.572526103492
2024-06-07,86.19395193632673,743809.1243884293,3678.32,0.42,317048.93728642934,312399.8322431403,629448.7695295697,1888.346308588709
2024-06-08,45.014085815152185,407601.9803900724,3681.57,0.4004,165722.50791448983,163203.83294818498,328926.3408626748,986.7790225880244
2024-06-09,25.052986770660585,226980.3103093193,3706.4,0.417,92856.3901667764,94650.78939898613,187507.17956576252,562.5215386972876
2024-06-10,881.6992670378593,8172931.844521491,3667.85,0.3827,3233940.656604812,3127781.0168983745,6361721.673503187,19085.16502050956
2024-06-11,294.5204860975863,2839452.6469212687,3497.33,0.3509,1030035.3316436714,996363.9338046731,2026399.2654483444,6079.197796345034
2024-06-12,266.72243987079634,2663701.593318582,3560.12,0.3605,949563.8926328195,960264.4243913488,1909828.3170241683,5729.484951072505
2024-06-13,537.7175052356275,7209817.97545881,3469.4,0.2867,1865557.1126644863,2067054.813564041,3932611.926228527,11797.835778685581
2024-06-14,120.16025527048602,1466832.2218009082,3481.8,0.2831,418373.97680077824,415260.2019918371,833634.1787926154,2500.9025363778464
2024-06-15,114.55499399605371,1326429.965535667,3568.74,0.3123,408816.9892734767,414244.07823678886,823061.0675102656,2469.1832025307967
2024-06-16,998.8829468736141,11075573.148879683,3624.41,0.3292,3620361.3414781955,3646078.6806111913,7266440.022089386,21799.32006626816
2024-06-17,1374.143428696323,14891999.36615881,3511.46,0.3154,4825249.684129991,4696936.600086489,9522186.284216478,28566.558852649436
2024-06-18,498.88735747374733,5607646.063276345,3483.42,0.3345,1737834.1987712008,1875757.6081659375,3613591.8069371385,10840.775420811417
2024-06-19,370.26939296974666,3857548.2177207232,3560.51,0.3254,1318347.8763627128,1255246.1900463235,2573594.0664090365,7720.78219922711
2024-06-20,339.37875170740915,3599261.479400738,3513.08,0.3444,1192264.705048265,1239585.6535056143,2431850.358553879,7295.551075661637
2024-06-21,426.04440332411394,4274825.269364867,3518.5,0.328,1499037.2330958948,1402142.6883516766,2901179.9214475714,8703.539764342715
2024-06-22,169.61260339348766,1761159.7070160795,3495.75,0.3435,592923.2583127845,604958.3593600233,1197881.6176728078,3593.6448530184234
2024-06-23,168.1252291781267,1758988.2444075611,3420.91,0.3343,575141.2777477454,588029.7701054476,1163171.047853193,3489.513143559579
2024-06-24,530.0041806744483,5388720.893712867,3352.73,0.3268,1776960.916672643,1761033.9880653648,3537994.904738008,10613.984714214024
2024-06-25,311.76873311059785,3256604.4603719986,3394.91,0.3244,1058426.7897244997,1056442.4869446764,2114869.2766691763,6344.607830007529
2024-06-26,162.10871528228338,1771232.9658233647,3371.44,0.2977,546539.8070513015,527296.0539256157,1073835.8609769172,3221.5075829307516
2024-06-27,251.3956536428586,2944280.495555432,3450.44,0.2914,867425.619155465,857963.3364048529,1725388.955560318,5176.166866680954
2024-06-28,329.6971755891141,3897574.421881494,3380.15,0.2793,1114425.9080675442,1088592.5360315014,2203018.4440990454,6609.055332297136
2024-06-29,195.6847101980076,2372021.015866388,3378.8,0.2757,661179.4988170281,653966.1940743632,1315145.6928913915,3945.4370786741742
2024-06-30,634.5792368320523,7616972.25151376,3438.16,0.2856,2181784.9489064887,2175407.27503233,4357192.223938819,13071.576671816458
2024-07-01,365.7180833148384,4490035.792939699,3442.2,0.2829,1258874.7863863367,1270231.125822641,2529105.9122089776,7587.317736626933
2024-07-02,736.1731778294661,8893461.017369343,3421.35,0.2851,2518706.101966844,2535525.736052,5054231.838018844,15162.695514056531
2024-07-03,763.0791741154603,9165900.841283783,3295.48,0.2717,2514712.156714017,2490375.258576804,5005087.415290821,15015.262245872464
2024-07-04,1032.1491080023368,12467449.194460623,3059.7,0.2425,3158066.62575475,3023356.429656701,6181423.055411451,18544.269166234353
2024-07-05,1221.702326230878,15536103.38894407,2981.78,0.2361,3642847.5623087077,3668074.0101296953,7310921.572438403,21932.76471731521
2024-07-06,344.3359424052519,4150536.684896692,3066.83,0.2651,1056019.7982466987,1100307.2751661132,2156327.073412812,6468.9812202384355
2024-07-07,149.69214056817398,1715096.3317561224,2931.0,0.2546,438747.66400531796,436663.5260651088,875411.1900704268,2626.2335702112805
2024-07-08,391.10886234303666,4233383.4210895095,3019.01,0.2882,1180761.5665022512,1220061.1019579966,2400822.668460248,7202.468005380744
2024-07-09,189.2927065875515,2022002.2220198852,3066.65,0.2842,580494.4786567148,574653.0314980514,1155147.510154766,3465.442530464298
2024-07-10,131.67672749605362,1421654.680454042,3101.05,0.2928,408336.11580163706,416260.49043694354,824596.6062385805,2473.7898187157416
2024-07-11,335.98579584777366,3761153.850812534,3099.57,0.2676,1041411.4932358839,1006484.770477434,2047896.263713318,6143.6887911399535
2024-07-12,160.62558370278236,1811041.6931650867,3133.88,0.2811,503381.30425447563,509083.8199487059,1012465.1242031816,3037.3953726095447
2024-07-13,133.08641357302957,1475916.3330576944,3175.93,0.2897,422673.13345899177,427572.9616868141,850246.0951458059,2550.7382854374177
2024-07-14,117.97650691694935,1316302.6962390814,3245.08,0.2859,382843.203066054,376330.94085475337,759174.1439208074,2277.5224317624225
2024-07-15,137.1666132457043,1560900.1511148305,3483.39,0.305,477804.8089139539,476074.5460900233,953879.3550039772,2861.6380650119318
2024-07-16,162.6459913831607,1929630.7164401,3444.13,0.2879,560173.9383024853,555540.6832631048,1115714.6215655901,3347.1438646967704
2024-07-17,79.35427216102565,943308.3224637378,3387.05,0.283,268776.88752300193,266956.25525723776,535733.1427802397,1607.1994283407191
2024-07-18,140.35788580998795,1712127.0282743094,3426.5,0.2777,480936.2957279237,475457.67575177574,956393.9714796995,2869.1819144390984
2024-07-19,95.18302513774417,1162919.2047150251,3503.53,0.298,333476.58406084083,346549.92300507746,680026.5070659183,2040.079521197755
2024-07-20,72.23274910715887,858834.5367693449,3517.5,0.2929,254078.69498443132,251552.63581974112,505631.33080417244,1516.8939924125173
2024-07-21,121.7729539051769,1489448.9134050114,3535.92,0.2905,430579.4231723931,432684.9093441558,863264.3325165489,2589.7929975496468
2024-07-22,167.42922216729875,2080631.5872433572,3439.6,0.271,575889.5525666408,563851.1601429499,1139740.7127095908,3419.2221381287723
2024-07-23,348.5028304585597,4451353.58876909,3482.51,0.2727,1213664.5921002387,1213884.1236573309,2427548.7157575693,7282.646147272708
2024-07-24,141.2507224232887,1813594.0970006327,3335.81,0.26,471185.57236683066,471534.4652201645,942720.0375869952,2828.1601127609856
2024-07-25,239.68533669328687,3001939.015680778,3175.48,0.2526,761115.9929627986,758289.7953609645,1519405.788323763,4558.2173649712895
2024-07-26,78.53995759235328,977376.0817685367,3274.61,0.2666,257187.73053149597,260568.46339949188,517756.19393098785,1553.2685817929637
2024-07-27,82.04363580392771,1006465.512775771,3249.01,0.268,266560.5931633192,269732.75742390665,536293.3505872259,1608.8800517616776
2024-07-28,58.08328276644205,711636.7374008078,3270.16,0.2635,189941.62797150813,187516.28030511286,377457.908276621,1132.373724829863
2024-07-29,126.87403721106158,1625147.332665007,3317.66,0.259,420924.91829365055,420913.1591602368,841838.0774538873,2525.514232361662
2024-07-30,156.70944099723522,1952470.0313833992,3279.21,0.257,513883.1660125437,501784.79806553357,1015667.9640780773,3047.003892234232
2024-07-31,204.18449961908416,2580123.6197319804,3232.74,0.2608,660075.3992985981,672896.2400261004,1332971.6393246986,3998.9149179740957
2024-08-01,550.2898280159231,6320978.364335749,3203.4,0.2865,1762798.4350662082,1810960.301382192,3573758.7364484,10721.2762093452
2024-08-02,387.13658701257003,4321787.857980456,2989.61,0.2905,1157387.4118986495,1255479.3727433225,2412866.784641972,7238.600353925915
2024-08-03,492.0140818200862,5454933.069364973,2903.64,0.2528,1428631.768536075,1379007.0799354655,2807638.8484715405,8422.916545414622
2024-08-04,511.4277338620292,5851801.758631705,2688.92,0.2448,1375188.2621362875,1432521.0705130415,2807709.3326493287,8423.127997947986
2024-08-05,1216.9597031614344,13837200.791395195,2419.59,0.2091,2944543.528172375,2893358.6854807353,5837902.21365311,17513.70664095933
2024-08-06,449.84404014298,4970130.611653602,2461.33,0.2288,1107214.631325121,1137165.883946344,2244380.5152714653,6733.141545814396
2024-08-07,292.65413867815624,3023589.9295868124,2342.8,0.2324,685630.1160951845,702682.2996359752,1388312.4157311595,4164.9372471934785
2024-08-08,300.10284895376316,3062130.385907559,2682.5,0.2558,805025.8923184697,783292.9527151537,1588318.8450336233,4764.95653510087
2024-08-09,134.41956499331735,1426542.8688230782,2598.78,0.252,349326.8771133333,359488.8029434157,708815.680056749,2126.447040170247
2024-08-10,132.90353288845031,1362932.5029140387,2609.92,0.2567,346867.58855622425,349864.7734980337,696732.3620542579,2090.1970861627738
2024-08-11,71.94001254297781,745708.3294784987,2555.38,0.2456,183834.06925207464,183145.96571991927,366980.0349719939,1100.9401049159817
2024-08-12,684.1574320916226,6293450.313186462,2722.3,0.3036,1862481.7773830243,1910691.5150834098,3773173.292466434,11319.519877399303
2024-08-13,525.2316979744713,4535695.244878074,2702.44,0.3062,1419407.1498741303,1388829.8839816665,2808237.033855797,8424.71110156739
2024-08-14,308.8934806501907,2666380.406036019,2661.45,0.324,822104.5540764501,863907.2515556702,1686011.8056321202,5058.03541689636
2024-08-15,513.7618589650136,4247316.043441019,2569.89,0.3168,1320311.4637355988,1345549.722562115,2665861.186297714,7997.583558893141
2024-08-16,625.1527276071516,5216970.210006387,2592.73,0.3297,1620852.2314488902,1720035.0782391056,3340887.309687996,10022.661929063988
2024-08-17,236.42551275865367,1940868.9923866144,2614.51,0.3149,618136.8673626276,611179.645702545,1229316.5130651726,3687.949539195518
2024-08-18,304.4671270586618,2557900.0195696345,2612.15,0.3085,795313.8059462834,789112.1560372323,1584425.9619835156,4753.277885950547
2024-08-19,258.9333388723392,2230697.614192302,2636.36,0.3036,682641.4972694803,677239.7956687828,1359881.2929382632,4079.6438788147893
2024-08-20,448.0006015476512,3765829.4889577683,2572.82,0.3303,1152624.907673828,1243853.4802027508,2396478.3878765786,7189.435163629736
2024-08-21,401.4331572291588,3098653.8448413126,2630.71,0.3365,1056054.2210543202,1042697.0187891017,2098751.239843422,6296.253719530267
2024-08-22,125.01426984500978,994081.7058530499,2622.88,0.3269,327897.4280910793,324965.309643362,652862.7377344413,1958.588213203324
2024-08-23,254.71256305092126,2064914.820532149,2762.48,0.3397,703638.361176909,701451.564534771,1405089.92571168,4215.26977713504
2024-08-24,346.3405042611736,2696905.830632091,2768.0,0.3513,958670.5157949284,947423.0183010536,1906093.534095982,5718.280602287947
2024-08-25,147.4198743610222,1209561.6732703447,2746.13,0.334,404834.13957903394,403993.5988722952,808827.7384513291,2426.4832153539874
2024-08-26,111.44221380837793,936730.1696367713,2680.49,0.3143,298719.73969121894,294414.29231683724,593134.0320080562,1779.4020960241685
2024-08-27,194.55407019892755,1654506.387813742,2457.33,0.2954,478083.55332193064,488741.1869601794,966824.74028211,2900.4742208463304
2024-08-28,208.17181305519125,1738600.5051457395,2528.33,0.2928,526327.0401018317,509062.2279066725,1035389.2680085042,3106.1678040255124
2024-08-29,91.32608529333983,788778.3687250192,2527.61,0.2894,230836.7264482987,228272.45990902054,459109.18635731924,1377.3275590719577
2024-08-30,143.43481767810675,1258303.8211544899,2526.0,0.2928,362316.3494548977,368431.35883403465,730747.7082889323,2192.243124866797
2024-08-31,76.73010603319398,670671.420064727,2513.01,0.2832,192823.5237624768,189934.14616233067,382757.6699248075,1148.2730097744225
2024-09-01,94.91686078670168,857194.751356679,2425.72,0.2654,230241.72754751798,227499.48701006264,457741.21455758065,1373.223643672742
2024-09-02,121.81484439931624,1104033.7197469964,2538.01,0.2802,309167.29323390865,309350.2482731084,618517.5415070171,1855.5526245210513
2024-09-03,79.19740615066335,727848.2437390729,2425.29,0.2616,192076.67716314233,190405.10056214148,382481.7777252838,1147.4453331758514
2024-09-04,337.84128282717234,2955227.745911928,2450.71,0.2909,827951.0102373796,859675.7512857798,1687626.7615231592,5062.880284569478
2024-09-05,149.95449821199443,1259667.1854291775,2368.81,0.2791,355213.7149095545,351573.11145328346,706786.826362838,2120.3604790885142
2024-09-06,168.72992159541064,1432039.4850460705,2225.23,0.2614,375462.88343175565,374335.1213910429,749798.0048227985,2249.3940144683957
2024-09-07,146.15473671032717,1266506.8133052695,2273.58,0.2569,332294.4862898656,325365.60033812374,657660.0866279893,1972.980259883968
2024-09-08,189.96331824307003,1650030.30038617,2297.3,0.2759,436402.7309998048,455243.3598765443,891646.090876349,2674.938272629047
2024-09-09,245.28345105755076,2012049.2036326774,2359.5,0.2825,578746.302770291,568403.9000262313,1147150.2027965223,3441.450608389567
2024-09-10,165.05163377767929,1396326.8724155587,2388.52,0.2798,394229.1283106625,390692.2589018733,784921.3872125358,2354.7641616376077
2024-09-11,185.57258316562675,1574584.932314659,2340.55,0.2753,434341.90952830773,433483.2318662256,867825.1413945333,2603.4754241836
2024-09-12,105.63909053936042,900240.899247741,2361.76,0.284,249494.1784722399,255668.41538635842,505162.5938585983,1515.487781575795
2024-09-13,107.11934661608852,908259.2269235962,2439.19,0.284,261284.43907249696,257945.6204463013,519230.05951879825,1557.6901785563948
2024-09-14,81.95492692546986,708719.4609280579,2417.79,0.2752,198149.80277113177,195039.59564740153,393189.39841853327,1179.5681952556
2024-09-15,83.29732224551122,734346.6755656695,2316.1,0.2649,192924.92805282853,194528.4343573459,387453.36241017445,1162.3600872305233
2024-09-16,95.23769033875581,830618.4908672962,2295.68,0.2631,218635.26095687493,218535.72494718563,437170.98590406054,1311.5129577121816
2024-09-17,90.15301279635305,786457.8101478182,2341.8,0.2698,211120.3253664996,212186.31717788134,423306.642544381,1269.9199276331428
2024-09-18,213.35014751430168,1832409.0819657594,2374.75,0.2837,506653.26280958793,519854.45655368594,1026507.7193632738,3079.5231580898217
2024-09-19,101.98898042595542,878589.8332238549,2465.21,0.2789,251424.25443586957,245038.70448613312,496462.9589220027,1489.388876766008
2024-09-20,329.6941661220169,2843925.1948472564,2561.4,0.3067,844478.6371049341,872231.8572596535,1716710.4943645876,5150.131483093763
2024-09-21,154.76850542103713,1321988.4846352048,2612.4,0.298,404317.24356191745,393952.568421291,798269.8119832084,2394.8094359496254
2024-09-22,211.6305675440232,1832166.5930079112,2581.0,0.2962,546218.4948311239,542687.7448489433,1088906.2396800672,3266.7187190402014
2024-09-23,190.9681839264537,1714010.0113227707,2646.97,0.2964,505487.05380780506,508032.5673560692,1013519.6211638743,3040.558863491623
2024-09-24,168.05630523221652,1472747.704270026,2653.2,0.3062,445886.98904211685,450955.347047482,896842.3360895988,2690.5270082687966
2024-09-25,133.52636501578468,1139586.0060616867,2579.95,0.3028,344491.3454224737,345066.64263547875,689557.9880579524,2068.6739641738573
